Business_ID,Name,Address,Coordinates,Num_of_Reviews,Rating,Zip_Code,Cuisine
6gE9N5wD4K-bbmSEBm7Lhw,Kong Kee,212 Grand St,"{'latitude': 40.719047, 'longitude': -73.996139}",58,4,10002,chinese
chinese,,,,,,,
_iLjlrftSGKvFyG6PXQyAg,Best Chinese Restaurant,4004A Boston Rd,"{'latitude': 40.88447, 'longitude': -73.8315}",24,4.5,10475,chinese
chinese,,,,,,,
rk8V5c1Wr5gVLKOaY0g4VQ,Farmers Restaurant,1692 86th St,"{'latitude': 40.60855, 'longitude': -74.0053}",81,3,11214,chinese
chinese,,,,,,,
inp9N7bo9zqQSa8h8UBhqg,Empire Szechuan,193 Columbus Ave,"{'latitude': 40.775683, 'longitude': -73.980178}",236,2.5,10023,chinese
chinese,,,,,,,
IBMaz2RZPkU1Ng9b8A6ywg,Lin's Kitchen,70-24 35th Ave,"{'latitude': 40.75051, 'longitude': -73.8955064}",45,3.5,11372,chinese
chinese,,,,,,,
Jy7htqnnxlKB2vZO42_-aw,Ding Asian Szechuan Hot Pot Restaurant,234 W 48th St,"{'latitude': 40.76064, 'longitude': -73.98635}",193,3.5,10036,chinese
chinese,,,,,,,
qvXUXFKijyprAOMtxRGyGQ,Mei Mei Restaurant,2833 Grand Concourse,"{'latitude': 40.8699376483647, 'longitude': -73.8916917516366}",46,3.5,10468,chinese
chinese,,,,,,,
xP7hDsKGMT44Ykmkr3gECA,New Kam Sheng,454 W 238th St,"{'latitude': 40.88724, 'longitude': -73.90524}",24,3.5,10463,chinese
chinese,,,,,,,
ZPBR2h4hL9d3_2g7AOBCNg,Kingwuu 精武鸭脖,135-45 Roosevelt Ave,"{'latitude': 40.759355, 'longitude': -73.8311542}",2,4.5,11354,chinese
chinese,,,,,,,
D-3KVI4IlQckxA5HMb81Kw,Ho Ho Garden,9306 Liberty Ave,"{'latitude': 40.67998, 'longitude': -73.84548}",27,4,11417,chinese
chinese,,,,,,,
5dzFMuClH9CDvfaUuIKWeg,Hunan Chen's Kitchen,1003 Columbus Ave,"{'latitude': 40.80133, 'longitude': -73.96113}",40,3,10025,chinese
chinese,,,,,,,
bKXnm2k44mSdU0fP69lY-g,Szechuan Mountain House,39-16 Prince St,"{'latitude': 40.7593930266428, 'longitude': -73.8326038269836}",350,4,11354,chinese
chinese,,,,,,,
U0SmczzYhahOeRxftjBPSg,Chef 28,29 E 28th St,"{'latitude': 40.74393, 'longitude': -73.98493}",166,3.5,10016,chinese
chinese,,,,,,,
VBb86ambhnebBuFjVYU0Zw,New City,236 Knickerbocker Ave,"{'latitude': 40.7029774649578, 'longitude': -73.9258919279945}",17,3,11237,chinese
chinese,,,,,,,
dn8_HgoGUE4IFzwPI6GeLA,Kai Feng Fu 開封府鍋貼,4801 8th Ave,"{'latitude': 40.64201, 'longitude': -74.00238}",262,4.5,11220,chinese
chinese,,,,,,,
8zTyhMq0ki83WoWrq4D0qw,Non La,128 E 4th St,"{'latitude': 40.725287, 'longitude': -73.987563}",21,5,10003,chinese
chinese,,,,,,,
ak9vroilf-vpA_GSNWX2Jg,Imperial Palace,13613 37th Ave,"{'latitude': 40.761867, 'longitude': -73.830619}",437,4,11354,chinese
chinese,,,,,,,
EN9_LsFpY44Hkzcnu0jfIg,Dynasty Dim Sum,381 3rd Ave,"{'latitude': 40.74148, 'longitude': -73.98087}",175,4,10016,chinese
chinese,,,,,,,
RoXFN-T1s6moM5smbY_5Gw,Mee Noodle Shop,795 9th Ave,"{'latitude': 40.7653751, 'longitude': -73.9879042}",508,3,10019,chinese
chinese,,,,,,,
emaMBqN_eWu71rgnQEnG3g,Szechuan Garden,463 7th Ave,"{'latitude': 40.662378, 'longitude': -73.98508}",78,3.5,11215,chinese
chinese,,,,,,,
9K8VhYvIA26AFMQY8S1soQ,M Noodle Shop,549 Metropolitan Ave,"{'latitude': 40.714257, 'longitude': -73.950646}",363,3,11211,chinese
chinese,,,,,,,
1YGpTYD8xIuUpK_beMhzSw,The Rice Noodle,190 Bleecker St,"{'latitude': 40.729087, 'longitude': -74.001525}",145,4,10012,chinese
chinese,,,,,,,
YdAtCf_13UK-uvXuOMrhNg,Radiance,208 E 50th St,"{'latitude': 40.7555779423723, 'longitude': -73.9703503944427}",174,3.5,10022,chinese
chinese,,,,,,,
um0U71kITL1NtD4Am6D8Mg,New Yee Li,6619 Fort Hamilton Pkwy,"{'latitude': 40.62973619999999, 'longitude': -74.0102969117124}",16,4,11219,chinese
chinese,,,,,,,
Y92VtOkTZ6BirkJbUKCMOw,Rong Cheng House,242 W 56th St,"{'latitude': 40.76572, 'longitude': -73.98286}",69,4,10019,chinese
chinese,,,,,,,
AEkpyAGcVe5NgH2Nb7fCNQ,Nuevo Jardin De China Restaurant,3205 Broadway,"{'latitude': 40.7615513755699, 'longitude': -73.9243148820204}",214,3.5,11106,chinese
chinese,,,,,,,
hWkbadE0u-Eiqg9SAm176Q,Our Place China Chalet,242 E 79th St,"{'latitude': 40.7733383, 'longitude': -73.9558029}",63,3,10075,chinese
chinese,,,,,,,
xrTUkzB4YQTXm8TKdNyJ4A,Oriental Palace Kitchen,3030 Mermaid Ave,"{'latitude': 40.57512, 'longitude': -73.99729}",21,4.5,11224,chinese
chinese,,,,,,,
_usWsAYSKKV2q8xw-3ajrA,Nom Wah Tea Parlor,13 Doyers St,"{'latitude': 40.714490521829, 'longitude': -73.998153857324}",2034,3.5,10013,chinese
chinese,,,,,,,
yVDNPV0Yf3vQAsXTJett1g,I-Fortune Cookie,44-69 21st St,"{'latitude': 40.7476578, 'longitude': -73.947319}",57,3,11101,chinese
chinese,,,,,,,
l_gQf_4NgPMJcx2OkjsMfg,Noods n’ Chill,170 S 3rd St,"{'latitude': 40.71194, 'longitude': -73.96121}",76,4,11211,chinese
chinese,,,,,,,
A0saPXtRGKl-SVJGQyQAOw,Brooklyn Chop House,150 Nassau St,"{'latitude': 40.7115099, 'longitude': -74.00597}",542,4,10038,chinese
chinese,,,,,,,
B9JGlCZ6XkKPXXhTaYwAlA,RJR Yummy Kitchen,9021 31st Ave,"{'latitude': 40.7601665, 'longitude': -73.8783152}",29,4,11369,chinese
chinese,,,,,,,
EM6z-NkZ-q2KPWNY7aKvNw,Woks Chinese Cuisine,79-21 37th Ave,"{'latitude': 40.7496084, 'longitude': -73.8868197}",21,3.5,11372,chinese
chinese,,,,,,,
vkgl6UT8e7PXoVZUhxXq8w,Good Taste,3801 29th St,"{'latitude': 40.7543728, 'longitude': -73.9335449}",50,3.5,11101,chinese
chinese,,,,,,,
7QMABbdgA5o0PVq8anr2mg,Golden Dynasty Restaurant,6316 Bay Pkwy,"{'latitude': 40.61483, 'longitude': -73.98086}",22,4,11204,chinese
chinese,,,,,,,
od-UsU-zZx29CWLhq-eong,Chongkho Restaurant,562 Grand St,"{'latitude': 40.71101, 'longitude': -73.94929}",27,5,11211,chinese
chinese,,,,,,,
E2qpRYXvqPWklaSOvdnO4A,Tofu On 7th,384 5th Ave,"{'latitude': 40.6710898, 'longitude': -73.9849197}",19,3.5,11215,chinese
chinese,,,,,,,
l7G5tDA96xbA_bx1ZgkOeg,ICHIRAN Midtown,132 W 31st St,"{'latitude': 40.74839, 'longitude': -73.99062}",843,4,10001,chinese
chinese,,,,,,,
ton8k6LoJJ_nxIx2hpwYag,Island Garden,823 Castleton Ave,"{'latitude': 40.63482, 'longitude': -74.10985}",19,3.5,10310,chinese
chinese,,,,,,,
YCen62jqSWhPOAorQjSZdQ,MoonHouse,1810 3rd Ave,"{'latitude': 40.788337, 'longitude': -73.947502}",103,3.5,10029,chinese
chinese,,,,,,,
OfVP8lDL1Juk8b8Hlx7fQg,New China Tung,140 5th Ave,"{'latitude': 40.678642, 'longitude': -73.97927}",52,3.5,11217,chinese
chinese,,,,,,,
Tk605KjXVTnXpGkOSuVBaQ,Asian Garden,84-17 Jamaica Ave,"{'latitude': 40.6925863273397, 'longitude': -73.8603101670742}",26,4,11421,chinese
chinese,,,,,,,
eN7MYNtDzaMzk4WptrVw3A,Lucky Garden,2460 Nostrand Ave,"{'latitude': 40.624759, 'longitude': -73.946823}",28,4,11210,chinese
chinese,,,,,,,
qrncvjkiKN5Z-JC06ygy6A,Hutong,731 Lexington Ave,"{'latitude': 40.761551, 'longitude': -73.967443}",286,3.5,10022,chinese
chinese,,,,,,,
d8jKE2-a8fhK8g3yg8bJwg,P.F. Chang's To Go,630 3rd Ave,"{'latitude': 40.75004662946601, 'longitude': -73.97511709481478}",3,3.5,10017,chinese
chinese,,,,,,,
h4co9O0SLuvhTtr_Cs9IIQ,New Kam Lai,890 Amsterdam Ave,"{'latitude': 40.7989112, 'longitude': -73.967015}",38,3.5,10025,chinese
chinese,,,,,,,
7Ap1bmY3u_uM9L63fy0g7A,Ho Wah Chinese Restaurant,551 Gates Ave,"{'latitude': 40.6870242760585, 'longitude': -73.944796100731}",7,4.5,11216,chinese
chinese,,,,,,,
QhE50zhSMnQaudpHW1jp7g,The Tyger,1 Howard St,"{'latitude': 40.71888, 'longitude': -73.99951}",42,4.5,10013,chinese
chinese,,,,,,,
__r8_g1cgDaiDn10cGeJ3Q,New China Red,118 Chambers St,"{'latitude': 40.715023, 'longitude': -74.008636}",34,2.5,10007,chinese
chinese,,,,,,,
6dVXDdgzDEVt4DvHzpWo9w,Tang Pavilion,65 W 55th St,"{'latitude': 40.762849, 'longitude': -73.977189}",307,3.5,10019,chinese
chinese,,,,,,,
YJqM9wxCH-PNslHbffzbGg,Dynasty Chinese Restaurant,1669 Flatbush Ave,"{'latitude': 40.630418, 'longitude': -73.944}",45,3,11210,chinese
chinese,,,,,,,
pBNMZp_tKCAfRNx7-ybcHQ,Calle Dao - Chelsea,461 W 23rd St,"{'latitude': 40.74769301, 'longitude': -74.00350737}",668,4.5,10011,chinese
chinese,,,,,,,
bacGm8cL-vUPHdR18_M7bw,Charley Mom Restaurant,1580 York Ave,"{'latitude': 40.7740287780762, 'longitude': -73.9481582641602}",89,3.5,10028,chinese
chinese,,,,,,,
vbL4Ef8zf4dmdR9Gyl5lkw,Taiwanese Gourmet,8402 Broadway,"{'latitude': 40.739713, 'longitude': -73.878766}",365,3.5,11373,chinese
chinese,,,,,,,
poECelUuZjcM6xSlYjqxbw,China Delight,4009 5th Ave,"{'latitude': 40.65043, 'longitude': -74.0045899}",49,3.5,11232,chinese
chinese,,,,,,,
GzY2EjCmGNgvRd7IE20fTA,Wei West,235 Murray St,"{'latitude': 40.7149792560543, 'longitude': -74.0148960394593}",216,3,10282,chinese
chinese,,,,,,,
53lgp8fFEuK3Yo7yeXc89A,Tim Ho Wan - Hell's Kitchen,610 9th Ave,"{'latitude': 40.75935, 'longitude': -73.99175}",402,3.5,10036,chinese
chinese,,,,,,,
01m-oqxaCifh0s0eU03bBg,Asia Express,493 2nd Ave,"{'latitude': 40.74094, 'longitude': -73.97891}",64,3,10016,chinese
chinese,,,,,,,
TBW3arqP85VbGqOlQ3PM1Q,West Side Wok,691 Amsterdam Ave,"{'latitude': 40.79235, 'longitude': -73.97139}",7,4,10025,chinese
chinese,,,,,,,
8ZBbl3VN-cu6PFOL0D7-8A,Hunan Village,339 Lexington Ave New York Ny,"{'latitude': 40.749688, 'longitude': -73.977171}",3,3.5,10016,chinese
chinese,,,,,,,
SFleMiroXTeWnXfonRic-w,Fast Wok,260 Brook Ave,"{'latitude': 40.808, 'longitude': -73.9187199}",8,4,10454,chinese
chinese,,,,,,,
bVEvRibOk3dukWJ8TiU7GQ,Taste of China,4501 Broadway,"{'latitude': 40.7571451223932, 'longitude': -73.9148019297323}",33,3.5,11103,chinese
chinese,,,,,,,
TWI3efEcCVsTErKFWz4Zqg,Nom Wah Nolita,10 Kenmare St,"{'latitude': 40.7204154878855, 'longitude': -73.9944789558649}",193,3.5,10012,chinese
chinese,,,,,,,
OvdCm3j_5HzItolfvwrEUA,Lilli & Loo,792 Lexington Ave,"{'latitude': 40.763858, 'longitude': -73.967269}",404,3.5,10065,chinese
chinese,,,,,,,
741IMLpXPq755tDaEYXAtA,Joe's Steam Rice Roll 石磨腸粉王,136-21 Roosevelt Ave,"{'latitude': 40.76012, 'longitude': -73.82941}",651,4.5,11354,chinese
chinese,,,,,,,
OSqcNi7EZLAMtuiQjuoiLg,Grand Great Wall Restaurant,1588 Amsterdam Ave,"{'latitude': 40.8212837, 'longitude': -73.9506657}",25,3.5,10031,chinese
chinese,,,,,,,
1nE1Kh1NgbtfRKh5byGQkw,Hood Hing Restaurant,198 Underhill Ave,"{'latitude': 40.6747, 'longitude': -73.967072}",22,4,11238,chinese
chinese,,,,,,,
ynIx549QFj29o84y1RSGyw,Bao Bao Cafe,61 Lexington Ave,"{'latitude': 40.740829, 'longitude': -73.983474}",472,4,10010,chinese
chinese,,,,,,,
e03tT0hH6qU-_dR8pwFa0Q,Mr Wonton,4411 Queens Blvd,"{'latitude': 40.743636, 'longitude': -73.9202633}",55,3,11104,chinese
chinese,,,,,,,
ZF-pkWLcWEK3K3DXssFj8g,Beijing Chinese & Japanese Food,551 Woodward Ave,"{'latitude': 40.7071113586426, 'longitude': -73.9090576171875}",32,4,11385,chinese
chinese,,,,,,,
w8mt6JTk8lUe7dTV6hASEw,Golden Way,13309 Cross Bay Blvd,"{'latitude': 40.67507, 'longitude': -73.842849}",58,3.5,11417,chinese
chinese,,,,,,,
R8V6kbUtyfPAwNNu46vMvg,Tonii’s Fresh Rice Noodle,83 Bayard St,"{'latitude': 40.715608, 'longitude': -73.998949}",117,4.5,10013,chinese
chinese,,,,,,,
7yi9uA-LmrGpG6OOuK2byg,Hong Kong Chinese Restaurant,6297 Forest Ave,"{'latitude': 40.710983, 'longitude': -73.904869}",25,4,11385,chinese
chinese,,,,,,,
#NAME?,Rice K,29-21 23rd Ave,"{'latitude': 40.774743, 'longitude': -73.913172}",97,4,11105,chinese
chinese,,,,,,,
Dr_eezrA2Cc_azMYnwhRkA,Sup Crab,97 Bowery,"{'latitude': 40.71733, 'longitude': -73.99502}",270,4,10002,chinese
chinese,,,,,,,
4HvBAmpVXUwW5BucwMR13Q,New Neighbor Kitchen,1404 Cortelyou Rd,"{'latitude': 40.64075, 'longitude': -73.96507}",18,3.5,11226,chinese
chinese,,,,,,,
K0qsGnFv-edPDqVBdLCocQ,China Garden,39-20 47th Ave,"{'latitude': 40.74166, 'longitude': -73.92577}",67,4,11104,chinese
chinese,,,,,,,
BtsXojrMtfLRhhFK7rm35A,Hupo琥珀,1007 50th Ave,"{'latitude': 40.742827, 'longitude': -73.953575}",101,4.5,11101,chinese
chinese,,,,,,,
gl1p0g_BN_DC4Eh_hRaUEg,Joong Koog Jip,149-08 41st Ave,"{'latitude': 40.76194966092599, 'longitude': -73.8153339}",224,4,11355,chinese
chinese,,,,,,,
1ahP9qyZe95hX9z9ha-Bog,Anise,3511 Johnson Ave,"{'latitude': 40.8859701, 'longitude': -73.9100529}",22,3.5,10463,chinese
chinese,,,,,,,
qEe7nIhPfEL6L0-VYhWRrA,Raku,48 Macdougal St,"{'latitude': 40.72728, 'longitude': -74.00252}",425,4.5,10012,chinese
chinese,,,,,,,
yFub1BhKEP-W-_ZM3_nJoQ,Bodhi Kosher Vegetarian Restaurant,77 Mulberry St,"{'latitude': 40.71641, 'longitude': -73.99931}",398,4.5,10013,chinese
chinese,,,,,,,
5z1CFWRQYu38S6UMIckT9Q,Grace Kitchen,484 Myrtle Ave,"{'latitude': 40.6933, 'longitude': -73.96569}",28,3,11205,chinese
chinese,,,,,,,
MEaT9f2B4F0gvXhCir9v4w,Chan Yang Garden,479 Bergen St,"{'latitude': 40.680957, 'longitude': -73.974586}",27,3.5,11217,chinese
chinese,,,,,,,
VxzDpDIlwmWkbR5L_dB2yA,Good Friend Chinese Resturant,176 Macus Garvey Blvd,"{'latitude': 40.6922492980957, 'longitude': -73.9401473999023}",4,4.5,11221,chinese
chinese,,,,,,,
qvjUByIi7smsytbgKF2BBg,Welcome Chili,3806 Fort Hamilton Pkwy,"{'latitude': 40.643718, 'longitude': -73.9902359}",2,5,11218,chinese
chinese,,,,,,,
gABJfl51T0QXitBlXlVB4g,China King,2026 Lexington Ave,"{'latitude': 40.80339, 'longitude': -73.93832}",5,4.5,10035,chinese
chinese,,,,,,,
RTFIMX31BPeZzx7kJJ1SCA,RedFarm,529 Hudson St,"{'latitude': 40.7342, 'longitude': -74.00652}",675,3.5,10014,chinese
chinese,,,,,,,
b7VlW8XohVzUyePYgkYtmA,Mr. Fulton,1274 Fulton St,"{'latitude': 40.6802691945888, 'longitude': -73.9498954584064}",5,4.5,11216,chinese
chinese,,,,,,,
91rrB0aH3caC70oCkxAynA,Deluxe Green Bo,66 Bayard St,"{'latitude': 40.715540215765, 'longitude': -73.9981645926656}",664,3.5,10013,chinese
chinese,,,,,,,
A_e9adJ7v_U7trur2JMrgA,Grill On Lee,108 Lee Ave,"{'latitude': 40.7044641162683, 'longitude': -73.9587070047855}",11,3.5,11211,chinese
chinese,,,,,,,
LU4mHDTgFxOuvuK1SFbJag,Asian 83,1605 2nd Ave,"{'latitude': 40.77626, 'longitude': -73.953269}",34,3,10028,chinese
chinese,,,,,,,
Mc-uTqSARIIvdE8Jn8a5Yw,Amy's Restaurant,586 W 207th St,"{'latitude': 40.86701, 'longitude': -73.92097}",112,3.5,10034,chinese
chinese,,,,,,,
loLFoBWWXfpFu9fOdWebHQ,Yong Sheng,2825 Frederick Douglass Blvd,"{'latitude': 40.82645, 'longitude': -73.93951}",12,4,10039,chinese
chinese,,,,,,,
2YYXbDTL9G6LyuNvZGCvyQ,Astoria Dragon and Phoenix,29-21 Astoria Blvd,"{'latitude': 40.770487844385265, 'longitude': -73.91895974878074}",7,5,11102,chinese
chinese,,,,,,,
DGrFKsyAOotGDJw-JyXsTw,Double Dragon Restaurant,2647 Jerome Ave,"{'latitude': 40.867191, 'longitude': -73.898079}",15,3.5,10468,chinese
chinese,,,,,,,
QlVBFWxQ-HY-O2AmqHiJxA,New China Restaurant,3035 3rd Ave,"{'latitude': 40.8199502681327, 'longitude': -73.9133950213959}",9,3.5,10455,chinese
chinese,,,,,,,
vSkCDRWX6VvP4PJHHFgoDw,New King Wok Restaurant,2025 7th Ave,"{'latitude': 40.8064728, 'longitude': -73.9498444}",16,4,10027,chinese
chinese,,,,,,,
hjlvKeRTHA5mh1dNX4yM-w,Nb Wing Wong,42 Bowery,"{'latitude': 40.715534, 'longitude': -73.996726}",41,4,10013,chinese
chinese,,,,,,,
_LLK-gnjeTLwpyoliglozw,Hang Lee Chinese,666 W 204th St,"{'latitude': 40.867262242948, 'longitude': -73.9233304385214}",27,3.5,10034,chinese
chinese,,,,,,,
Y3UBu639SToFR0xHHBg1xA,China Town Chinese Restaurant,250 E Houston St,"{'latitude': 40.722095489502, 'longitude': -73.9849090576172}",14,3,10002,chinese
chinese,,,,,,,
ezh0BG1qWKKLJa99gb-XzQ,Spice Spirit,900 Bergen Ave,"{'latitude': 40.7299773848248, 'longitude': -74.0650781984882}",56,4.5,7306,chinese
chinese,,,,,,,
_4UvguU5z2hMsHXlYedFXw,Tao Hong Bakery,79 Chrystie St,"{'latitude': 40.71735, 'longitude': -73.9945679}",41,4.5,10002,chinese
chinese,,,,,,,
j0tkph2po_37gtZ1ufxiow,Golden House,3512 30th Ave,"{'latitude': 40.765042978720075, 'longitude': -73.91790164110698}",93,2.5,11103,chinese
chinese,,,,,,,
Ctl89LOC7HgewvuqSPwQxA,Maxim,6812 Roosevelt Ave,"{'latitude': 40.7461429, 'longitude': -73.8969407}",27,3,11377,chinese
chinese,,,,,,,
d6pcRMV1YUDFTKO_p9d-sA,Wong Kwong Hop,85-27 Grand Ave,"{'latitude': 40.735727, 'longitude': -73.88152}",83,4.5,11373,chinese
chinese,,,,,,,
iCjntZ9WI6Vl_onP_JqZPA,No 1 Chinese Restaurant,479 Ralph Ave,"{'latitude': 40.672897, 'longitude': -73.921928}",22,2.5,11233,chinese
chinese,,,,,,,
mbMchTP7rPYqz32g5oD3kQ,New Ming Garden Kitchen,10428 Roosevelt Ave,"{'latitude': 40.749924, 'longitude': -73.860532}",3,3.5,11368,chinese
chinese,,,,,,,
_O3q6PSXNoPapUar-RVXPw,Grace Chinese Food II,136 Graham Ave,"{'latitude': 40.70615, 'longitude': -73.94286}",17,3.5,11206,chinese
chinese,,,,,,,
-3A-kTdW-P32hoOMQeBl-A,Six Happiness Restaurant,1378 Crosby Ave,"{'latitude': 40.84057, 'longitude': -73.8295}",25,4,10461,chinese
chinese,,,,,,,
_FeMTFEx8aHOaSusblkVzA,Yaso,253 36th St,"{'latitude': 40.65614, 'longitude': -74.00725}",64,4,11232,chinese
chinese,,,,,,,
MBU4VGyaPKZKhe5x7UMQpA,Jing Wah Chinese Resturant,8720 Liberty Ave,"{'latitude': 40.679777, 'longitude': -73.850712}",13,4,11417,chinese
chinese,,,,,,,
uXtaduMyk2oGdnHYR4ZafA,Vegetarian Palate,603 Washington Ave,"{'latitude': 40.679648, 'longitude': -73.963867}",193,3.5,11238,chinese
chinese,,,,,,,
BLYomPDQX5HkNWFJ2Lxfpg,Szechuan Delight Restaurant,152 7th Ave,"{'latitude': 40.67254, 'longitude': -73.97706}",110,3,11215,chinese
chinese,,,,,,,
TU_BU9HLflYI2xlyqVQdRA,TAO Uptown,42 E 58th St,"{'latitude': 40.762659285620664, 'longitude': -73.97144107883544}",2605,3.5,10022,chinese
chinese,,,,,,,
5RjZCsXuWPclyrDsnsXw7w,Xi'an Famous Foods,38 E 23rd St,"{'latitude': 40.74033, 'longitude': -73.98744}",205,4,10010,chinese
chinese,,,,,,,
ekXcaHSWrvmSQafJHIU-Dw,China Moon,1068 Rutland Rd,"{'latitude': 40.66391, 'longitude': -73.92424}",9,4.5,11212,chinese
chinese,,,,,,,
_6nI_J5Kzj12oHMfjR3A4A,U Like Chinese Take Out,4926 Broadway,"{'latitude': 40.8674342, 'longitude': -73.9215025}",73,3,10034,chinese
chinese,,,,,,,
kBSrDu4zJ_tr5npTOdhjvg,Super Kew Garden,11649 Queens Blvd,"{'latitude': 40.7157498, 'longitude': -73.8324821}",51,3.5,11375,chinese
chinese,,,,,,,
osnb51lPIHxUKRlcg7idwA,Kathy's Dumplings,7924 3rd Ave,"{'latitude': 40.6279735, 'longitude': -74.0293625}",226,4,11209,chinese
chinese,,,,,,,
S0CYlCpjRfq13k2qz06DHw,Xiang Hotpot-Brooklyn,5816 Fort Hamilton Pkwy,"{'latitude': 40.6339, 'longitude': -74.00467}",120,4,11219,chinese
chinese,,,,,,,
mFjM_-mH0HTNFqp6ojmpwA,Yung Hsin,1475 Beach Ave,"{'latitude': 40.837804523176, 'longitude': -73.8670083135366}",4,5,10460,chinese
chinese,,,,,,,
3NYQQckItp9l7GDzALw79w,Lin's Gourmet,1097 2nd Ave,"{'latitude': 40.759891, 'longitude': -73.965187}",70,3.5,10022,chinese
chinese,,,,,,,
flmNwrxQfYNvWp7_-fZyDg,Tack's Chinese Take Out,11C Holden Blvd,"{'latitude': 40.60462, 'longitude': -74.12123}",62,3.5,10314,chinese
chinese,,,,,,,
#NAME?,Kamshing,1608 Avenue H,"{'latitude': 40.62998, 'longitude': -73.96099}",17,4,11230,chinese
chinese,,,,,,,
s139bhrBbcVGxSjp9eTDcA,China Wok,1035 E 92nd St,"{'latitude': 40.64378, 'longitude': -73.9075}",1,5,11236,chinese
chinese,,,,,,,
rHA9M0XOJL6O11xaEiDurA,New Kam Lai Chinese,708 Amsterdam Ave,"{'latitude': 40.79303, 'longitude': -73.97133}",63,3,10025,chinese
chinese,,,,,,,
MaZWYgvu08NLQVRcDGGvqQ,Zhen Wei Fang 臻味坊,207 Bowery,"{'latitude': 40.72128, 'longitude': -73.99343}",191,4,10002,chinese
chinese,,,,,,,
G4K-mNlM0oLKo8N--Ne2AA,Sampan Chinese Restaurant,28-48 Steinway St,"{'latitude': 40.7644, 'longitude': -73.9148699}",77,3,11103,chinese
chinese,,,,,,,
6ZUNlT0iiHUEwZ-46GQmrg,ChopStix Of Bay Ridge,8405 5th Ave,"{'latitude': 40.62256, 'longitude': -74.0253}",245,3,11209,chinese
chinese,,,,,,,
0odtQty6tMRPQ7UrNysUxw,Wen Gee House,287 Van Brunt St,"{'latitude': 40.678898, 'longitude': -74.010712}",13,3.5,11231,chinese
chinese,,,,,,,
ikVDSp8YhAYuy0Lua1hpDA,Great Wall,2234 1st Ave,"{'latitude': 40.795074, 'longitude': -73.935684}",15,4,10029,chinese
chinese,,,,,,,
E1fFQqXuO2Ido9hGDmTbDg,Good Luck Chinese Restaurant,4516 48th Ave,"{'latitude': 40.7392043166647, 'longitude': -73.9197625899353}",11,4,11377,chinese
chinese,,,,,,,
ZodRffm6pfjb6PPtvOZ5AQ,Wing Hua 2,223 Church Ave,"{'latitude': 40.6438, 'longitude': -73.97763}",41,3,11218,chinese
chinese,,,,,,,
rsbjGGa8kh14ZWYSnK5rGQ,Jac Mao,1771 Hylan Blvd,"{'latitude': 40.5859153194951, 'longitude': -74.0929840380287}",150,3.5,10305,chinese
chinese,,,,,,,
7vFjXvrKINtU3OV4TPqsJQ,Teng Dragon,1516 Amsterdam Ave,"{'latitude': 40.8188500278556, 'longitude': -73.9525201544166}",5,4,10031,chinese
chinese,,,,,,,
nxTEuWKzkK1tCF4LrhFSUQ,Pig and Khao,68 Clinton St,"{'latitude': 40.71926, 'longitude': -73.98475}",1657,4,10002,chinese
chinese,,,,,,,
0WDHtP31HeVY0LP8INiFzQ,Rice Noodle Cart,153 Centre St,"{'latitude': 40.717931, 'longitude': -74.000283}",151,4.5,10013,chinese
chinese,,,,,,,
JgKB3S7bGPbry54yIDZjcw,Foo Hing Kitchen,2895 Sedgwick Ave,"{'latitude': 40.87503, 'longitude': -73.90139}",12,4,10468,chinese
chinese,,,,,,,
ZF2cnQJkPT1inCUaR7_JgA,New King's Wok Kitchen,6669 Broadway,"{'latitude': 40.91044, 'longitude': -73.89681}",26,4,10471,chinese
chinese,,,,,,,
75t3Wd1bbSqHynIcxc_RxA,2 In 1 Restaurant,2108 Flatbush Ave,"{'latitude': 40.61844, 'longitude': -73.93255}",7,4.5,11234,chinese
chinese,,,,,,,
KIPrTLyJb0mHpsxuaCByZg,Corner 28 - The Roast,5124 8th Ave,"{'latitude': 40.6401824951172, 'longitude': -74.0049591064453}",86,4,11220,chinese
chinese,,,,,,,
SbDFRevMMi_6o-6-mzWMxg,Happy Garden,402 Henry St,"{'latitude': 40.6875151, 'longitude': -73.9979148}",13,3,11201,chinese
chinese,,,,,,,
2pnhIRBUw58PpN8CQEYiZA,New Food King,694 10th Ave,"{'latitude': 40.76366, 'longitude': -73.99217}",64,3.5,10036,chinese
chinese,,,,,,,
U0EJ4URMoFHJEzAkMp4WWQ,Ollie's To Go,2425 Broadway,"{'latitude': 40.7904902, 'longitude': -73.9752417}",149,2.5,10024,chinese
chinese,,,,,,,
bB3mkNsEkIpkwuaKSKxSfw,Tofubox,632 Grand St,"{'latitude': 40.71125, 'longitude': -73.9468}",87,4.5,11211,chinese
chinese,,,,,,,
8Oo2AtQEPDfxIOnA8wfXoQ,886,26 Saint Marks Pl,"{'latitude': 40.72877, 'longitude': -73.98873}",377,4,10003,chinese
chinese,,,,,,,
Xnq40so4duth8y2ItGXFwA,Lucky Chance,395 Remsen Ave,"{'latitude': 40.656025, 'longitude': -73.923143}",2,5,11212,chinese
chinese,,,,,,,
Z56trGcq2vqlHi1VgYNxuA,Grace,952 Seneca Ave,"{'latitude': 40.69976, 'longitude': -73.903023}",4,4,11385,chinese
chinese,,,,,,,
HVZ4E2yL-k37oC4ayiubbQ,Sabrosura 2,1808 Westchester Ave,"{'latitude': 40.8317697392748, 'longitude': -73.86583769469}",128,4,10472,chinese
chinese,,,,,,,
