Business_ID,Name,Address,Coordinates,Num_of_Reviews,Rating,Zip_Code
N0qeEodiddbFR6TlgTmkOg,Kaya Garden,450 Broad Ave,"{'latitude': 40.8657, 'longitude': -73.98541}",89,4.0,07605
MS0k0AsBZKWzJYjefPUfPg,Spring Restaurant,221 Closter Dock Rd,"{'latitude': 40.973629, 'longitude': -73.961876}",58,3.5,07624
ucPJv4Xy5A9RsqxsOk78xw,H Mart - Union,29-02 Union St.,"{'latitude': 40.7721666823341, 'longitude': -73.8266342033581}",104,4.0,11354
O0LnIgpmcN-l4RhLitQkPg,Elyssia's Kitchen,190C Bloomfield Ave,"{'latitude': 40.80862, 'longitude': -74.21222}",56,4.0,07042
cZAh6BzEeMI5fofWeDvuhw,Sake Bar Satsko,202 E 7th St,"{'latitude': 40.72445, 'longitude': -73.9802799}",165,4.0,10009
uQ_eauTWC6ctveeKqR30hQ,Ziggle,149-06 41st Ave,"{'latitude': 40.76191, 'longitude': -73.81541}",3,4.5,11355
Ms1p17KsYteDlkvHnllC2g,Soba Totto,211 E 43rd St,"{'latitude': 40.75122, 'longitude': -73.97317}",901,4.0,10017
E0P_uDZ1wXzsno7ixF6LAQ,Teriyaki 365,42-02 Northern Blvd,"{'latitude': 40.75242, 'longitude': -73.92141}",15,5.0,11101
rn6SmSqAYx2kLFIAxytMMQ,Kajitsu,125 E 39th St,"{'latitude': 40.7498614, 'longitude': -73.9777215}",248,4.0,10016
1iy3W3yX6BGYF2387OPXQg,Ivy Lane,116 E 60th St,"{'latitude': 40.763027, 'longitude': -73.968715}",59,4.5,10022
ZrzSDDj54aUlPqn4MQMKeQ,Momo Sushi Shack,43 Bogart St,"{'latitude': 40.70512, 'longitude': -73.933463}",659,4.0,11206
LDScBEu3splSQlhGBEH2hg,Bao by Kaya,570 Lexington Ave,"{'latitude': 40.7569200941962, 'longitude': -73.9723208919168}",169,4.0,10022
scTDvJ2M2jDbb1ntVeIyxA,Hao Noodle - West Village,401 6th Ave,"{'latitude': 40.7334863190479, 'longitude': -73.9998929006093}",759,4.0,10014
P_UREWCQxEYVbBa-KW_Wew,EN Japanese Brasserie,435 Hudson St,"{'latitude': 40.7306, 'longitude': -74.00698}",1257,4.0,10014
sGkH0pgXE-QrzyNHkSm9Cw,NuLook Deli,4916 Vernon Blvd,"{'latitude': 40.74301, 'longitude': -73.95426}",18,3.5,11101
VaL9GaBR_GR-q9d1VzJF3g,Suteishi,24 Peck Slip,"{'latitude': 40.70788, 'longitude': -74.00194}",503,4.0,10038
Eufdl_3sduMlxku_ryh8Lw,Kennedy Fried Chicken,30-23 30th Ave,"{'latitude': 40.7671079, 'longitude': -73.92145339999999}",1,5.0,11102
a-Bq_yXFVk2PptoWpmry3w,Pye Boat Noodle,35-13 Broadway,"{'latitude': 40.76043, 'longitude': -73.92152}",835,4.5,11106
0TQtFdpz_JX37HN1l_kZnQ,678,149-46 41st St,"{'latitude': 40.7621949895803, 'longitude': -73.8140341693898}",2,4.5,11355
0iqdoMOtNv6pq0lo5J4TBA,Te Min Quan,270 Broad Ave,"{'latitude': 40.847666, 'longitude': -73.9978125}",134,4.0,07650
V-r2UBpeGzXa4kvAbr-A-Q,Gammeeok,485 Main St,"{'latitude': 40.85549, 'longitude': -73.9773}",17,3.0,07024
gbPZAC9ycFi66IqIh3BrHA,KPOT AYCE Rolling Hot Pot,1642 Schlosser St,"{'latitude': 40.849999, 'longitude': -73.970136}",68,4.0,07024
hkKKBpzT3FzKBytuwRpODA,Ma Young Ae Pyongyang Soondae,,"{'latitude': 40.7655982971191, 'longitude': -73.8256530761719}",3,3.5,11354
O73yeXgNF7ReLuY6EsOa1w,Sushi & Co,67 Nassau St,"{'latitude': 40.709488, 'longitude': -74.008663}",53,4.5,10038
g4nwfozl6QjDd9Bp7s_OVw,Mei Wei Si,36-26A Union St,"{'latitude': 40.7629827723636, 'longitude': -73.828096}",1,5.0,11354
W4kEumlnaIvOEKaRYMjJSA,Shinjung Galbi,16013 Northern Blvd,"{'latitude': 40.762622833252, 'longitude': -73.8047103881836}",34,3.0,11358
vxXIV9XFGeXDCwMCPKoipg,BBQ Chicken,158-23 Northern Blvd,"{'latitude': 40.7635426, 'longitude': -73.8069859}",55,3.5,11358
g2oX-twGHzfraTv4ZHb1wQ,Eastern Kitchen,280 Closter Dock Rd,"{'latitude': 40.970903034552, 'longitude': -73.9598342725183}",7,4.0,07624
o5EIqc4LekAoeLHiYjzLqQ,Bar Goto,245 Eldridge St,"{'latitude': 40.72277, 'longitude': -73.98989}",225,4.5,10002
wcIsGeTpQLDTpkRyVxOMpg,Sonamu House,158-15 Northern Blvd,"{'latitude': 40.7636, 'longitude': -73.80679}",3,5.0,11358
hvrQQ0YWqgw0__OnofqXag,Kuu Ramen,20 John St,"{'latitude': 40.7096786, 'longitude': -74.0089569}",668,4.0,10038
vB2JQHfnLJw9nEh66MgE2g,Friendship BBQ,775 50th St,"{'latitude': 40.641715, 'longitude': -74.003941}",3,3.5,11220
CgYWuNH0UHd5vp2vGgKflw,wagamama - murray hill,605 3rd Ave,"{'latitude': 40.74909, 'longitude': -73.9754}",297,4.0,10158
uxOq9Z4SVxY9JzI6Tg_y-Q,Bonchon Nutley,553 N Franklin Ave,"{'latitude': 40.824783, 'longitude': -74.153987}",145,3.5,07110
QqULonsHw9vcXp30eVJ-nw,Pokeworks,169 Bedford Ave,"{'latitude': 40.7181558, 'longitude': -73.9571542}",18,4.5,11211
kl2ac75BEqFSEiRQl6qh2A,Daehan Gopchang,176 Main St,"{'latitude': 40.85083, 'longitude': -73.969138}",3,3.5,07024
3Yt69_0efGNBipTHK1L2lQ,Sam Won Gahk,219-01 Northern Blvd,"{'latitude': 40.7613500207663, 'longitude': -73.7627729773521}",87,3.5,11361
oe8GEFE4QLFAKt87y7zcgA,Very Fresh Noodles,409 W 15th St,"{'latitude': 40.74207, 'longitude': -74.00565}",1026,4.5,10011
OFfZUS-nu6NDnsWe1B2bUQ,TONCHIN NEW YORK,13 W 36th St,"{'latitude': 40.7502727, 'longitude': -73.9844951}",1249,4.5,10018
ptWTdgSzSpH-0LD24QIH-w,Wild Ink,500 W 33rd St,"{'latitude': 40.753754, 'longitude': -74.001388}",144,4.0,10001
B-lJd1eBLcLk1StNbgAe9w,Sushi Katsuei,210 7th Ave,"{'latitude': 40.6707147, 'longitude': -73.9785903}",443,4.0,11215
-KsRhLrfrBKy1eXJe60ggA,Hanbat,452 Broad Ave,"{'latitude': 40.8516006, 'longitude': -73.9949112}",95,3.0,07650
UoYzLI3hN-K9I1Tukb5EAA,ONDUBU,60 State Rte 17 N,"{'latitude': 40.91542, 'longitude': -74.071737}",18,4.0,07652
IS94JDTcq_WedBcj6P4qpQ,Sushi on Jones,210 W 10th St,"{'latitude': 40.73399, 'longitude': -74.00418}",158,4.0,10014
gFwAS7mR7nvMyEYTkfwHLg,Bonchon Union,1045-C Stuyvesant Ave,"{'latitude': 40.697124, 'longitude': -74.268196}",230,3.5,07083
XZM8rb2G7iBY16bxSEkC0A,Son Kalguksu,339 Broad Ave,"{'latitude': 40.8492632, 'longitude': -73.9970621}",32,4.5,07650
44SY464xDHbvOcjDzRbKkQ,Ippudo NY,65 4th Ave,"{'latitude': 40.73092, 'longitude': -73.99015}",10010,4.0,10003
IPHolyNKu-W1DPJKxWvKQw,Inase Restaurant,1586 1st Ave,"{'latitude': 40.77452, 'longitude': -73.950729}",148,4.0,10028
SPyN19tjQyRTD-ltN0qNJw,Koku Ramen,2 W 32nd St,"{'latitude': 40.7472532, 'longitude': -73.9861784}",404,4.0,10001
SJmMIWWS267q4d9PLc3zAQ,Tuk Tuk Tucker,1462 1st Ave,"{'latitude': 40.77037, 'longitude': -73.953763}",3,3.5,10075
aY8JCml1xlOg5a1BHn2DNQ,Tsukushi,357 E 50th St,"{'latitude': 40.75414, 'longitude': -73.96648}",93,4.0,10017
oTkzgr7hzOAdlP99Auj3GQ,Momosan Ramen & Sake - New York,342 Lexington Ave,"{'latitude': 40.74993, 'longitude': -73.97746}",1652,4.0,10016
ju2CQpEB2hwekqP4ewkeSg,Il Bok Korean Restaurant,13677 41st Ave,"{'latitude': 40.759384, 'longitude': -73.826759}",2,4.5,11355
B8wHwGZCddRZ_T953FApxQ,Maki Kosaka,55 W 19th St,"{'latitude': 40.740322, 'longitude': -73.99379}",24,4.5,10011
7wJTUI8NmBNmZoN4zrXCPw,Dumplings & Things,375 5th Ave,"{'latitude': 40.67109, 'longitude': -73.98453}",225,3.5,11215
54_wHr9PpvpZDeEeIVtXCA,Nai Brother Chinese Sauerkraut Fish,135-3 Roosevelt Ave,"{'latitude': 40.75917756288389, 'longitude': -73.83158504672816}",2,5.0,11354
p2zm0HnXZkI2yCAuYLb45g,Thai Market,960 Amsterdam Ave,"{'latitude': 40.80132, 'longitude': -73.96529}",1014,4.0,10025
Mf7gU2mTmUzhJMgqVUXiKQ,Basak Chicken,171-07 Northern Blvd,"{'latitude': 40.75822121716259, 'longitude': -73.79555006112027}",18,3.5,11358
EXEDl7BOLZksz3Uy_RVFhw,Yamato Restaurant,168 7th Ave,"{'latitude': 40.67192, 'longitude': -73.97758}",273,4.0,11215
HfEIPSl2xaxnnvS_Y87Enw,Gangnam Tofu House,7 W Clinton Ave,"{'latitude': 40.9241028, 'longitude': -73.96521}",14,3.0,07670
1qjJz_X-qzAmWHt3CY44CA,H Mart - Bayside,46-40 Francis Lewis Blvd.,"{'latitude': 40.7535296148446, 'longitude': -73.781346294165}",132,3.5,11361
XfHgiIsoo1Pr_v04bx9ptg,Sushumai Asian Fusion,112 Stanton St,"{'latitude': 40.7211610690848, 'longitude': -73.9872866123915}",200,4.5,10002
3Rah-cvFk79duFQ83voQ5A,99 Favor Taste,37 St Marks Pl,"{'latitude': 40.728833, 'longitude': -73.988094}",683,4.0,10003
nYc2sIDAPVfQJAtDoQCU9Q,Honey Pig,344 Broad Ave,"{'latitude': 40.862645, 'longitude': -73.987578}",2,4.0,07605
mESab-FqL5QqSVsnX72asQ,Zen Ramen & Sushi,150 W 36th street,"{'latitude': 40.75177475474212, 'longitude': -73.98897630211589}",1783,4.5,10018
i8ejDDR4COtukAAA1Ls5fw,Soba-ya,229 E 9th St,"{'latitude': 40.7296485900879, 'longitude': -73.9878845214844}",1470,4.0,10003
EYpS39ad-GfC5l2F7PwZig,Jade Asian Bistro,331 New Dorp Ln,"{'latitude': 40.571574, 'longitude': -74.1113}",197,4.0,10306
i9W3EVA6FjB6lWWSEmhndA,Sake Bar Decibel,240 E 9th St,"{'latitude': 40.729299, 'longitude': -73.9878008}",984,4.0,10003
64V4Rk4Zs8iHa39pbEA6aw,Bonchon Lodi,184 Essex St,"{'latitude': 40.888878, 'longitude': -74.06825}",34,4.0,07644
freGMKpbFXHUdTn-FzVSvQ,Tyga Bites,,"{'latitude': 40.70661, 'longitude': -74.00844}",2,3.5,10005
FHLamoKPxQVzuoevQZSpFw,Tibetan Nomad Momo,733 3rd Ave,"{'latitude': 40.7529112769808, 'longitude': -73.9724746443931}",20,4.5,10017
ufBkr8JaT5rP-ndrGydasg,Frame Gourmet Eatery,552 7th Ave,"{'latitude': 40.754638, 'longitude': -73.98838}",105,3.0,10018
NbZk-8yng4DgoNZ1JxySyg,Ikimchi,Lexington Ave And 24th St,"{'latitude': 40.7401695, 'longitude': -73.9842682}",11,3.5,10010
k67-o4M_l_7LO_RxWBIpbA,Dainobu,498 6th Ave,"{'latitude': 40.736282, 'longitude': -73.9972}",101,4.0,10011
LMyvruexOQzzHQrAgbdqiA,Nowon,507 East 6th St,"{'latitude': 40.72532, 'longitude': -73.98334}",110,4.5,10009
AjlmpAQV8W4--y0EksO-9g,Simple NYC,109 Eldridge St,"{'latitude': 40.71821, 'longitude': -73.99223}",332,4.5,10002
8Fij9sx69MUc5iQl-5PzMw,Fire Belly Korean Bbq,2-4 W 25th St,"{'latitude': 40.7427943262379, 'longitude': -73.9889753165311}",15,3.0,10010
QR1YIRzFjd2bi5iBzT9zXg,Blue Ribbon Sushi,119 Sullivan St,"{'latitude': 40.72612, 'longitude': -74.0025299}",1109,4.0,10012
AT8y2hH3zcALOhJPzb_hiw,Kiku Asian Bistro,163 5th Ave,"{'latitude': 40.67754, 'longitude': -73.97956}",261,4.0,11217
t4B9GkAuiYIjFCt9SlK3EQ,Poke Bowl,104 Fulton St,"{'latitude': 40.709569, 'longitude': -74.0068345}",311,4.0,10038
2v7QGK9pwtWmtSEcmYGPog,madnoodle,11 West 32nd St,"{'latitude': 40.747668860844, 'longitude': -73.9860774000823}",10,3.5,10001
jerFSUEQgjddvTFNBQurQw,Yang Ji Chon,35-14 Farrington St,"{'latitude': 40.76391, 'longitude': -73.83186}",8,4.0,11354
pehKHPaU7Zgqf5SQ0MZmLA,Bread & Butter,303 5th Ave.,"{'latitude': 40.7466099, 'longitude': -73.98568}",212,2.5,10001
dv-RaOwKFizDe4c5-sVJ5w,Peking BBQ,58-11 Woodside Ave,"{'latitude': 40.7457277, 'longitude': -73.9062112}",255,4.0,11377
Jwa9ibcOtv42oNpqdE7z8A,Ani Ramen House JC,218 Newark Ave,"{'latitude': 40.72234, 'longitude': -74.04699}",619,4.0,07302
PhjmJmkCkvXICDMuNw1Cqw,Hokkaido Noodle & Roll,405 Bloomfield Ave,"{'latitude': 40.84153, 'longitude': -74.2788999}",64,4.0,07006
SU0_Hd_ET94_maeuIB0_vg,Flaming Grill & Supreme Buffet,1501 Forest Ave,"{'latitude': 40.6244187, 'longitude': -74.1386512}",130,2.5,10302
QJTLAOMNvhV1_jPfcQ_qPw,Nippon,155 E 52nd St,"{'latitude': 40.75743, 'longitude': -73.97042}",167,3.5,10022
sb1_MyLHzmjV1Jk21pyOIA,Sao Mai,203 1st Ave,"{'latitude': 40.730362, 'longitude': -73.98362}",557,4.0,10003
aCEjd6hAe6P251W4cDQfdA,Bliss Bowl,275 Greenwich St,"{'latitude': 40.715135, 'longitude': -74.010995}",52,3.0,10007
4LVWqBbPXy5Jyt4QlZ5OfA,You like fish,6916 18th Ave,"{'latitude': 40.61656, 'longitude': -73.99299}",19,4.0,11204
4udlAh0TC8k2a5lA9nl9Hg,Roll House Dragon,226 Main St,"{'latitude': 40.85769, 'longitude': -74.025084}",28,5.0,07660
REIcoQFvGB7B6S0GmqHo1A,Hakubai,66 Park Ave,"{'latitude': 40.74954, 'longitude': -73.97986}",113,4.0,10016
qVlDLz8Ri-ThAFJgYHuQ9A,Omusubi Gonbei,370 Lexington Ave,"{'latitude': 40.7507224, 'longitude': -73.9768828}",53,4.5,10017
iXza00FOZSezmFEYq03N_A,Yasik ChenCook,1430 Bergen Blvd,"{'latitude': 40.84997, 'longitude': -73.98453}",3,5.0,07024
Wu9AymEM_RM2cnRPslVlIw,East 21,71-26 Roosevelt Ave,"{'latitude': 40.7464685299281, 'longitude': -73.8940858840942}",83,3.5,11372
4nCc_PgOS5H8Md88LEb60w,Mae Il Janchi,14932 41st Ave,"{'latitude': 40.7624757347521, 'longitude': -73.8143496141817}",2,4.5,11355
sqjNXBOznMTOSrNo-cDE5A,Back Alley Memory Lane,4113 150th St,"{'latitude': 40.7629209430752, 'longitude': -73.8139925350217}",2,4.5,11355
BurPcTWDBckKCs9jUXHk-Q,H Mart - Ridgefield,321 Broad Ave,"{'latitude': 40.824630608587, 'longitude': -74.0103722531232}",157,4.0,07657
0nYfyel0UwlI1qXHOjTw0w,Musashi Asian Cuisine,495 Grand St,"{'latitude': 40.7111358642578, 'longitude': -73.9514236450195}",162,4.5,11211
us2cegdaGlJRLbSLZsu54w,Charlie's Place,1960 Madison Ave,"{'latitude': 40.80622, 'longitude': -73.94061}",131,4.0,10035
-Exv1AEsaKU6Cdb2TO_ZUg,The Lobster Club,98 E 53rd St,"{'latitude': 40.758301, 'longitude': -73.971868}",95,4.0,10022
O1XrvIq-6IlLunLYEjOiFQ,Kushi Kushi Yaki,2 W 32nd St,"{'latitude': 40.747266, 'longitude': -73.9861784}",29,4.5,10001
7MzisfVMYsZYTFJv9Unpzw,Mr. Taka Ramen,170 Allen St,"{'latitude': 40.72128, 'longitude': -73.98903}",501,4.0,10002
OLSSJIp8pu5UlugTF7tuHA,Ootoya Chelsea,8 W 18th St,"{'latitude': 40.738721, 'longitude': -73.99279}",1406,4.0,10011
2SMaAUcbNjW7vSwdg38P2Q,Ajisen Ramen,136 W 28th St,"{'latitude': 40.74661, 'longitude': -73.9921}",420,3.5,10001
RoqLH-4rDugHlduthnZggg,Flame Hibachi,381 3rd Ave,"{'latitude': 40.74152, 'longitude': -73.98097}",142,4.0,10016
ZC11tG_qgLFnMAAxqiAkXw,No Tip Restaurant,217 Broad Ave,"{'latitude': 40.84619, 'longitude': -73.999396}",1,5.0,07650
BJT8aEHbK538gJ8Cx8AQVQ,Red Moon,132 W 45th St,"{'latitude': 40.7570981129815, 'longitude': -73.9843700704449}",105,3.5,10036
W23yXhj_Dqp1SCoLX-R9Sw,King Wang's,522 Columbus Ave,"{'latitude': 40.786064, 'longitude': -73.972712}",29,5.0,10024
Ad3dUoLatOdNtB4LxfmmWg,Yakitori Taisho,5 St Marks Pl,"{'latitude': 40.729535, 'longitude': -73.9892642}",1582,3.5,10003
kNOr6_g6QfBHdhf89j3g5w,Taiwan Pork Chop House,3 Doyers St,"{'latitude': 40.71424, 'longitude': -73.99799}",475,4.0,10013
f0CAuvkgAByWo4ceT3u9uw,Kobeyaki,110 W 40th St,"{'latitude': 40.753931, 'longitude': -73.985985}",302,3.5,10018
7JGPNDM-vGoVlddeiyBBrw,Oak Tong,1629 Schlosser St,"{'latitude': 40.85028, 'longitude': -73.97033}",63,4.0,07024
wob2d43mnUOksdKD51wJ3A,Sakai Ramen,965 Richmond Ave,"{'latitude': 40.623464, 'longitude': -74.148136}",34,4.0,10314
MQway2v2b2Qyjr8ThZdakQ,Ninja Sushi,75 Washington Ave,"{'latitude': 40.8089392144319, 'longitude': -74.1470579258698}",257,4.5,07110
pepM7-yv4-jCT6S1nl6fPg,Asian Spicy Curry Pop-up,46 Mulberry St,"{'latitude': 40.715031, 'longitude': -73.99931}",139,4.5,10013
JD68wKAbGWBKhjESMchr7Q,Seven China,22134 Horace Harding Expwy,"{'latitude': 40.7491501, 'longitude': -73.7559119}",4,3.5,11364
HTSixmAcFMQA_k6Ct8L4BA,Kotobuki Restaurant,1530 Old Northern Blvd,"{'latitude': 40.8039153463959, 'longitude': -73.6450933491492}",448,3.5,11576
SNTBdiEi55Zvt3qa4AAEJg,Sakana Sushi & Hibachi Steakhouse,1657 Richmond Rd,"{'latitude': 40.589737938998, 'longitude': -74.1013584556552}",22,4.0,10304
ldNAjLZ9sAM0PbPcJtz5Jg,Inaka Asian Cuisine,597 Vanderbilt Ave,"{'latitude': 40.679565, 'longitude': -73.967819}",244,4.0,11238
oWi7Y5o6bSPgv7q60oUN9Q,Smok-Haus,7 12th St,"{'latitude': 40.7328849, 'longitude': -73.6366523}",296,4.5,11530
N1My-9mPi4QYQFP1DRa6hQ,Boom Boom Chicken,160 University Ave,"{'latitude': 40.74209, 'longitude': -74.17332}",24,3.5,07102
bBDzXNM7Y7_8WE2Sm6R_ig,Gotham West Market,600 11th Ave,"{'latitude': 40.7624395, 'longitude': -73.9971462}",553,4.0,10036
MFYh1htbCY8naZfkdF9rEQ,Lan Ting Hotpot,705 59th St,"{'latitude': 40.637494, 'longitude': -74.010961}",250,4.5,11220
U74_3F7r3tMhd6dmTmDBxQ,Macao Trading,311 Church St,"{'latitude': 40.719623, 'longitude': -74.003904}",759,4.0,10013
4z1EkJp4zK32gT7LXcVINw,Gomjang,1 Us 46 W,"{'latitude': 40.8450621353, 'longitude': -74.0075817487}",2,4.5,07650
B3_K2kUVbYOU0VaLcj_LTw,Thai Villa,5 E 19th St,"{'latitude': 40.73902, 'longitude': -73.99065}",3527,4.5,10003
abNHO9-xlCsv31gghCUuxw,Zutto Japanese American Pub,77 Hudson St,"{'latitude': 40.71847, 'longitude': -74.00903}",899,4.0,10013
xFp3xSQ43J-i7nmJfNBsZA,Norikoh,10 E 39th St,"{'latitude': 40.75116, 'longitude': -73.98153}",558,4.0,10016
neabGe_cEiXaNE1rESYPjw,Hot Spot Nabe,7204 18th Ave,"{'latitude': 40.61515, 'longitude': -73.9946}",90,4.0,11204
QGldR7s9_qV_35iGtkcNyA,Asia Harbor,402 Church Ave,"{'latitude': 40.643948, 'longitude': -73.9763473}",108,4.0,11218
n__OTgSC8wHY1jbabg6VRA,Hinari Sushi,275 Morris Ave,"{'latitude': 40.71108, 'longitude': -74.31189}",79,4.5,07081
5zO24ZKYVnca0jbY2gpIzw,Hudson Sushi,4525 Broadway,"{'latitude': 40.77794, 'longitude': -74.01825}",130,4.0,07087
zUEcZ5p5TGW2D2RJEQT-sQ,Bonchon Midland Park,15 Central Ave,"{'latitude': 40.9982339, 'longitude': -74.15206}",108,4.0,07432
wrFoBJM9SsHIfz2VaqgmSg,Dallas BBQ,241 W 42nd St,"{'latitude': 40.7569835859189, 'longitude': -73.9888188242912}",1788,3.0,10036
5QgBCrAbXbM1ORiqZDrBPQ,Cha-An,230 E 9th St,"{'latitude': 40.72947, 'longitude': -73.98813}",1797,4.0,10003
itblJyiTY2h2ACidLk66oA,Takahachi,85 Ave A,"{'latitude': 40.725315, 'longitude': -73.984436}",566,4.0,10009
uK7BhMiook9Ij93l-5nEUA,Hanabi,1450 2nd Ave,"{'latitude': 40.771, 'longitude': -73.95636}",109,3.5,10021
oKtDrJA7uaRvbrgBhF4Q5Q,Terakawa Ramen,885C 9th Ave,"{'latitude': 40.76831, 'longitude': -73.98565}",392,3.5,10019
juUW_hrG4gVAUd6mNJiUOA,Sejamae,268 Broad Ave,"{'latitude': 40.84771, 'longitude': -73.99769}",4,4.5,07650
k8vE6g59i4JrAmXd6K1g5w,Friendship Foods BBQ,136-76 39th Ave,"{'latitude': 40.76071, 'longitude': -73.82759}",282,4.0,11354
Edkx9frqYknN9ykTEqTVXg,Miso Restaurant,40 Main St,"{'latitude': 40.7028045654297, 'longitude': -73.990852355957}",113,3.0,11201
u5V6wQQv3e4BmbyzUDYLNQ,Takesushi,43-46 42nd St,"{'latitude': 40.7441219, 'longitude': -73.9224056}",371,4.0,11104
wjIyCBEpCG_HRp8veiI0YQ,Ootoya Times Square,141 W 41st St,"{'latitude': 40.75487, 'longitude': -73.98599}",947,4.0,10036
eyrc1L7VnWK0TcF9cheR4w,Okawa,77-05 37th Ave,"{'latitude': 40.7494447, 'longitude': -73.8884602}",161,3.5,11372
HfJhenvKDi-ds8SUJFwrLg,Momofuku Noodle Bar,171 1st Ave,"{'latitude': 40.7292063820076, 'longitude': -73.9844848239426}",4262,3.5,10003
-Q8MYIWoE4EsGQtudIOY0w,Bua Thai Ramen & Robata Grill,1611 2nd Ave,"{'latitude': 40.77635, 'longitude': -73.95308}",827,4.5,10028
BEuZGvNlbM4tXq7YICyM6w,LuAnne's Wild Ginger All-Asian Vegan,380 Broome St,"{'latitude': 40.7204631, 'longitude': -73.9964956}",649,4.0,10013
jTBbybcjqr6Cj-nnJDAYPA,Ewha Won,570 Piermont Rd,"{'latitude': 40.9694568275192, 'longitude': -73.953829407692}",72,3.5,07624
6EArjn_iacj-yGVLTKWuEQ,Fushimi Williamsburg,475 Driggs Ave,"{'latitude': 40.718827, 'longitude': -73.954131}",655,4.0,11211
IO6QAXCXu_31YZBeXGclcQ,Manna's Soul Food Restaurant,486 Malcolm X Blvd,"{'latitude': 40.813327, 'longitude': -73.941052}",83,3.5,10037
fEnX6R_foFOc3NriJY4J2Q,Three Bowls Noodle House,63-28 Roosevelt Ave,"{'latitude': 40.7457251, 'longitude': -73.9007075}",84,4.0,11377
QLm3G-DUdvL_eu_y2ZXjAA,Jakumsung,448 Broad Ave,"{'latitude': 40.85113, 'longitude': -73.99526}",21,4.0,07650
kRA-my14mpedXf9gTAGJSw,Blossom Ice Cream & The Poké,54 N 6th St,"{'latitude': 40.7194914668798, 'longitude': -73.961979970336}",88,4.5,11249
7USePx0k_ENmwrw625X9kA,Jin Ramen Sushi,66-41 Fresh Pond Rd,"{'latitude': 40.70772, 'longitude': -73.89722}",94,3.5,11385
jYia13i0CBwNXadzAAxLJg,Arirang Hibachi Steakhouse,8814 4th Ave,"{'latitude': 40.62106, 'longitude': -74.02927}",332,3.5,11209
D3LtTiVtIPOcUT_bjxztRA,Teppan Bar & Grill,319 Warren St,"{'latitude': 40.718919, 'longitude': -74.038909}",547,4.0,07302
_1R-CAYZ_yqgvrNQjBDyPQ,La Queen Tea House,752 61st St,"{'latitude': 40.63530133, 'longitude': -74.01112317}",16,3.0,11220
pok45lXRIUBfvNxqd0-gjA,Mr Q BBQ Grill,806 56th St,"{'latitude': 40.63755, 'longitude': -74.00707}",36,3.0,11220
neccHiLwwGeMUVRXSC7q_A,Hide-Chan Ramen - West Side,314 W 53rd St,"{'latitude': 40.7643263, 'longitude': -73.9854547}",209,4.0,10019
I4Z8vyaZjbD2aS5xoMeF8Q,Kiku Japanese Restaurant,50 W 55th St,"{'latitude': 40.7623443603516, 'longitude': -73.9770812988281}",92,3.0,10019
WaE2Uab1AJA3myn-4WNPdg,Shumuwu,141-41 Northern Blvd,"{'latitude': 40.7645412075398, 'longitude': -73.8249415531754}",3,4.5,11354
nZdo3ihbeX0l9eLBFS-nWg,DOMODOMO Jersey City,200 Greene St,"{'latitude': 40.720237887545395, 'longitude': -74.03427148430569}",321,4.5,07302
TwxP5xU_xyzlf7SVzCnpuA,Proong Noodle Bar,347 1st Ave,"{'latitude': 40.73528, 'longitude': -73.98003}",158,4.5,10010
QDOvq1UYGojXiGvrMHCdLg,Bao Works,74 5th Ave,"{'latitude': 40.735737, 'longitude': -73.994247}",6,3.5,10011
F-F_HJG2I1Q4t4B0ZSjoqg,FuRenDong-BokInDong,36-24 Union St,"{'latitude': 40.76304, 'longitude': -73.82824}",8,4.0,11354
czp2dfwZ8MK0GwemL_6pWA,H Mart - Yonkers,1789 Central Park Ave,"{'latitude': 40.9601819036675, 'longitude': -73.8426773250103}",96,4.0,10710
VpInBiE272MaN1Hi0DA-Zw,Sachi Asian Bistro,713 2nd Ave,"{'latitude': 40.7478, 'longitude': -73.97406}",215,4.0,10016
j9TdOBSQ1LRw8v3hW5fObQ,Pies-n-Thighs,166 S 4th St,"{'latitude': 40.711191, 'longitude': -73.961424}",2946,4.0,11211
TN4RnyqHMSupRFot4Q-_EA,Ippudo Westside,321 W 51st St,"{'latitude': 40.76344, 'longitude': -73.98661}",3712,4.0,10019
a7rM-AOM7_xi8AlWX-Thkg,Oita Sushi,833 Union St,"{'latitude': 40.675058515231704, 'longitude': -73.97623042244918}",249,4.5,11215
tznio-FInuk87Y15Dgq5iw,Udon St Marks,11 St Marks Pl,"{'latitude': 40.729424, 'longitude': -73.989004}",877,3.5,10003
n7evyqn87ZTJj7QtGxpsww,General Green,650 Manhattan Ave,"{'latitude': 40.724419, 'longitude': -73.950919}",5,5.0,11222
i17F-oe6I_VucAkB-ZYlNw,"Nulboneh, Young's Foods",425 Grand Ave,"{'latitude': 40.853096, 'longitude': -74.000158}",2,5.0,07650
bHGETjP_InKy0sIVHFgHyw,Sushi of Gari,402 East 78th St,"{'latitude': 40.771269, 'longitude': -73.952835}",617,4.0,10075
NiMLFWCL65B_YFUAW3yo_Q,Korean Food Cart,49TH And 6th Ave,"{'latitude': 40.7592712341372, 'longitude': -73.9808887692688}",2,4.0,10020
NwpMub7ITt7sI5rRBvOuQA,Waffle & Bubble,6306 Bergenline Ave,"{'latitude': 40.7919610959615, 'longitude': -74.0138012543321}",1,4.0,07093
